Flare_ID,Date,Time (UT),flare_class,EO_tstart,EO_tpeak,EO_tend,EO_xcen,EO_ycen,depec_file
20240731162000,2024-07-31,16:20:00,M1.4,2024-07-31 16:07:16,2024-07-31 16:29:16,2024-07-31 16:54:39,,,eovsa.spec.flare_id_20240731162000.fits
20240731182600,2024-07-31,18:26:00,M5.5,2024-07-31 17:51:01,2024-07-31 18:37:06,2024-07-31 18:37:12,877.1,-269.7,eovsa.spec.flare_id_20240731182600.fits
20240731204900,2024-07-31,20:49:00,C6.6,2024-07-31 20:48:26,2024-07-31 20:49:32,2024-07-31 20:56:24,384.9,58.2,eovsa.spec.flare_id_20240731204900.fits
20240731211100,2024-07-31,21:11:00,C8.6,2024-07-31 21:05:15,2024-07-31 21:11:43,2024-07-31 21:15:53,,,eovsa.spec.flare_id_20240731211100.fits
20240731214900,2024-07-31,21:49:00,M1.3,2024-07-31 21:40:12,2024-07-31 21:49:21,2024-07-31 22:06:17,357.3,-219.8,eovsa.spec.flare_id_20240731214900.fits
20240801014000,2024-08-01,01:40:00,C8.4,2024-08-01 01:47:01,2024-08-01 01:47:31,2024-08-01 01:48:29,817.9,-190.8,eovsa.spec.flare_id_20240801014000.fits
20240801160800,2024-08-01,16:08:00,M1.1,2024-08-01 16:08:26,2024-08-01 16:08:44,2024-08-01 16:09:39,762.9,-117.1,eovsa.spec.flare_id_20240801160800.fits
20240801173000,2024-08-01,17:30:00,C1.4,2024-08-01 17:28:23,2024-08-01 17:28:51,2024-08-01 17:33:44,-787.3,-153.5,eovsa.spec.flare_id_20240801173000.fits
20240801205100,2024-08-01,20:51:00,C6.2,2024-08-01 20:48:30,2024-08-01 20:54:09,2024-08-01 20:56:53,,,eovsa.spec.flare_id_20240801205100.fits
20240802004400,2024-08-02,00:44:00,C6,2024-08-02 00:43:22,2024-08-02 00:43:59,2024-08-02 00:45:29,,,eovsa.spec.flare_id_20240802004400.fits
20240802161700,2024-08-02,16:17:00,C8.6,2024-08-02 16:14:30,2024-08-02 16:17:43,2024-08-02 16:20:24,-376.7,-485.1,eovsa.spec.flare_id_20240802161700.fits
20240802171200,2024-08-02,17:12:00,C6.1,2024-08-02 17:10:40,2024-08-02 17:11:27,2024-08-02 17:12:17,933.2,-250.8,eovsa.spec.flare_id_20240802171200.fits
20240802181200,2024-08-02,18:12:00,C7.5,2024-08-02 18:12:34,2024-08-02 18:12:53,2024-08-02 18:20:48,-637.4,-165.8,eovsa.spec.flare_id_20240802181200.fits
20240803011300,2024-08-03,01:13:00,C7.3,2024-08-03 01:10:45,2024-08-03 01:13:31,2024-08-03 01:17:12,,,eovsa.spec.flare_id_20240803011300.fits
20240803165200,2024-08-03,16:52:00,M2.8,2024-08-03 16:52:38,2024-08-03 16:52:51,2024-08-03 16:57:59,-170.5,-451.3,eovsa.spec.flare_id_20240803165200.fits
20240803184000,2024-08-03,18:40:00,M7.3,2024-08-03 18:45:59,2024-08-03 18:39:26,2024-08-03 18:43:41,,,eovsa.spec.flare_id_20240803184000.fits
20240803192200,2024-08-03,19:22:00,M5.5,2024-08-03 19:21:22,2024-08-03 19:22:26,2024-08-03 19:25:23,-221.4,-489.3,eovsa.spec.flare_id_20240803192200.fits
20240803221300,2024-08-03,22:13:00,C4.0,2024-08-03 22:11:19,2024-08-03 22:13:27,2024-08-03 22:16:01,-531.0,-262.5,eovsa.spec.flare_id_20240803221300.fits
20240803225500,2024-08-03,22:55:00,C4.7,2024-08-03 22:54:05,2024-08-03 22:54:38,2024-08-03 23:01:23,-525.7,-216.6,eovsa.spec.flare_id_20240803225500.fits
20240804201300,2024-08-04,20:13:00,C3.9,2024-08-04 20:10:43,2024-08-04 20:13:01,2024-08-04 20:17:03,-229.3,-243.5,eovsa.spec.flare_id_20240804201300.fits
20240804215100,2024-08-04,21:51:00,C4.6,2024-08-04 21:51:09,2024-08-04 21:51:36,2024-08-04 21:57:15,,,eovsa.spec.flare_id_20240804215100.fits
20240804220900,2024-08-04,22:09:00,M1.0,2024-08-04 22:07:49,2024-08-04 22:09:21,2024-08-04 22:14:24,-861.4,-209.8,eovsa.spec.flare_id_20240804220900.fits
20240805010100,2024-08-05,01:01:00,C7.0,2024-08-05 00:59:48,2024-08-05 01:01:07,2024-08-05 01:03:19,-870.2,-269.2,eovsa.spec.flare_id_20240805010100.fits
20240805161700,2024-08-05,16:17:00,C6.0,2024-08-05 16:16:14,2024-08-05 16:17:50,2024-08-05 16:18:28,-833.0,-210.6,eovsa.spec.flare_id_20240805161700.fits
20240805164900,2024-08-05,16:49:00,C6.1,2024-08-05 16:48:08,2024-08-05 16:49:21,2024-08-05 16:52:27,-825.2,-222.7,eovsa.spec.flare_id_20240805164900.fits
20240805175800,2024-08-05,17:58:00,M1.0,2024-08-05 17:58:26,2024-08-05 17:58:52,2024-08-05 17:59:11,-838.5,-188.4,eovsa.spec.flare_id_20240805175800.fits
20240805182400,2024-08-05,18:24:00,M1.2,2024-08-05 18:22:50,2024-08-05 18:24:12,2024-08-05 18:27:50,-161.0,-207.7,eovsa.spec.flare_id_20240805182400.fits
20240805184300,2024-08-05,18:43:00,C9.7,2024-08-05 18:40:35,2024-08-05 18:43:21,2024-08-05 18:45:14,-828.5,-243.9,eovsa.spec.flare_id_20240805184300.fits
20240805192200,2024-08-05,19:22:00,C3.7,2024-08-05 19:20:00,2024-08-05 19:22:00,2024-08-05 19:24:00,-828.2,-194.1,eovsa.spec.flare_id_20240805192200.fits
20240806161300,2024-08-06,16:13:00,C5.8,2024-08-06 16:12:26,2024-08-06 16:13:12,2024-08-06 16:14:26,-693.6,-252.0,eovsa.spec.flare_id_20240806161300.fits
20240806222400,2024-08-06,22:24:00,C4.0,2024-08-06 22:22:38,2024-08-06 22:24:49,2024-08-06 22:27:41,,,eovsa.spec.flare_id_20240806222400.fits
20240807150300,2024-08-07,15:03:00,C7.4,2024-08-07 15:03:21,2024-08-07 15:03:36,2024-08-07 15:06:23,,,eovsa.spec.flare_id_20240807150300.fits
20240807171800,2024-08-07,17:18:00,C4.8,2024-08-07 17:17:41,2024-08-07 17:18:16,2024-08-07 17:19:11,-532.0,-227.9,eovsa.spec.flare_id_20240807171800.fits
20240807184100,2024-08-07,18:41:00,M5.0,2024-08-07 18:36:55,2024-08-07 18:30:33,2024-08-07 18:37:12,,,eovsa.spec.flare_id_20240807184140.fits
20240807192200,2024-08-07,19:22:00,M1.9,2024-08-07 19:21:08,2024-08-07 19:22:11,2024-08-07 19:24:21,278.0,-233.8,eovsa.spec.flare_id_20240807192200.fits
20240808010300,2024-08-08,01:03:00,M2.1,2024-08-08 01:01:36,2024-08-08 01:03:03,2024-08-08 01:06:36,,,eovsa.spec.flare_id_20240808010300.fits
20240808192300,2024-08-08,19:23:00,X1.3,2024-08-08 19:18:56,2024-08-08 19:22:43,2024-08-08 19:47:15,362.6,-170.9,eovsa.spec.flare_id_20240808192300.fits
20240808224900,2024-08-08,22:49:00,M1.2,2024-08-08 22:47:45,2024-08-08 22:49:10,2024-08-08 23:06:35,,,eovsa.spec.flare_id_20240808224910.fits
20240809001800,2024-08-09,00:18:00,C5.7,2024-08-09 00:17:28,2024-08-09 00:18:56,2024-08-09 00:19:23,,,eovsa.spec.flare_id_20240809001800.fits
20240809142000,2024-08-09,14:20:00,C7.6,2024-08-09 14:17:31,2024-08-09 14:19:53,2024-08-09 14:20:11,,,eovsa.spec.flare_id_20240809142000.fits
20240809144500,2024-08-09,14:45:00,C7.5,2024-08-09 14:39:58,2024-08-09 14:45:30,2024-08-09 14:49:05,,,eovsa.spec.flare_id_20240809144500.fits
20240809150900,2024-08-09,15:09:00,C6.0,2024-08-09 15:07:52,2024-08-09 15:09:36,2024-08-09 15:09:31,,,eovsa.spec.flare_id_20240809150900.fits
20240809155200,2024-08-09,15:52:00,C7.1,2024-08-09 15:41:25,2024-08-09 15:42:09,2024-08-09 15:46:34,,,eovsa.spec.flare_id_20240809155200.fits
20240809192800,2024-08-09,19:28:00,C6.2,2024-08-09 19:20:11,2024-08-09 19:21:31,2024-08-09 19:28:40,-132.3,-272.0,eovsa.spec.flare_id_20240809192800.fits
20240809203500,2024-08-09,20:35:00,M1.0,2024-08-09 20:31:01,2024-08-09 20:37:12,2024-08-09 20:57:36,-53.7,-235.7,eovsa.spec.flare_id_20240809203500.fits
20240809212200,2024-08-09,21:22:00,M4.6,2024-08-09 21:15:07,2024-08-09 21:22:17,2024-08-09 21:27:57,623.3,-167.5,eovsa.spec.flare_id_20240809212200.fits
20240809235000,2024-08-09,23:50:00,M1.1,2024-08-09 23:41:45,2024-08-09 23:50:52,2024-08-09 23:58:07,,,eovsa.spec.flare_id_20240809235000.fits
20240810004500,2024-08-10,00:45:00,C7.0,2024-08-10 00:44:47,2024-08-10 00:45:02,2024-08-10 00:47:27,,,eovsa.spec.flare_id_20240810004500.fits
20240810010100,2024-08-10,01:01:00,M1.3,2024-08-10 00:49:46,2024-08-10 01:02:28,2024-08-10 01:06:14,15.1,-324.6,eovsa.spec.flare_id_20240810010100.fits
20240810184200,2024-08-10,18:42:00,C6.1,2024-08-10 18:40:33,2024-08-10 18:42:23,2024-08-10 18:47:01,139.6,-258.5,eovsa.spec.flare_id_20240810184200.fits
20240811010800,2024-08-11,01:08:00,M1.0,2024-08-11 01:06:42,2024-08-11 01:08:44,2024-08-11 01:09:21,,,eovsa.spec.flare_id_20240811010800.fits
20240811155700,2024-08-11,15:57:00,C5.1,2024-08-11 15:55:33,2024-08-11 15:57:11,2024-08-11 15:58:58,,,eovsa.spec.flare_id_20240811155700.fits
20240811160000,2024-08-11,16:00:00,C3.0,2024-08-11 15:58:00,2024-08-11 16:00:00,2024-08-11 16:02:00,,,eovsa.spec.flare_id_20240811160000.fits
20240811234500,2024-08-11,23:45:00,M1.3,2024-08-11 23:42:23,2024-08-11 23:45:09,2024-08-11 23:52:00,382.7,-291.1,eovsa.spec.flare_id_20240811234500.fits
20240812005200,2024-08-12,00:52:00,C6.0,2024-08-12 00:51:22,2024-08-12 00:52:51,2024-08-12 00:54:25,399.7,-316.3,eovsa.spec.flare_id_20240812005200.fits
20240812191300,2024-08-12,19:13:00,C3.5,2024-08-12 19:12:45,2024-08-12 19:13:37,2024-08-12 19:17:25,509.5,-235.4,eovsa.spec.flare_id_20240812191300.fits
20240812221300,2024-08-12,22:13:00,C4.8,2024-08-12 22:06:36,2024-08-12 22:13:36,2024-08-12 22:19:31,531.2,-266.1,eovsa.spec.flare_id_20240812221300.fits
20240813014000,2024-08-13,01:40:00,C6.0,2024-08-13 01:38:13,2024-08-13 01:40:03,2024-08-13 01:42:09,,,eovsa.spec.flare_id_20240813014000.fits
20240813143000,2024-08-13,14:30:00,C5.0,2024-08-13 14:27:09,2024-08-13 14:30:05,2024-08-13 14:33:11,,,eovsa.spec.flare_id_20240813143000.fits
20240813163200,2024-08-13,16:32:00,C7.3,2024-08-13 16:32:00,2024-08-13 16:32:37,2024-08-13 16:36:22,-187.9,129.5,eovsa.spec.flare_id_20240813163200.fits
20240813172700,2024-08-13,17:27:00,M1.0,2024-08-13 17:25:23,2024-08-13 17:28:00,2024-08-13 17:32:42,623.4,-231.7,eovsa.spec.flare_id_20240813172700.fits
20240813180800,2024-08-13,18:08:00,C6.6,2024-08-13 18:08:11,2024-08-13 18:08:37,2024-08-13 18:10:16,595.0,-261.2,eovsa.spec.flare_id_20240813180800.fits
20240813222300,2024-08-13,22:23:00,C5.7,2024-08-13 22:22:30,2024-08-13 22:23:29,2024-08-13 22:27:00,685.0,-252.8,eovsa.spec.flare_id_20240813222300.fits
20240813225000,2024-08-13,22:50:00,M1.3,2024-08-13 22:50:23,2024-08-13 22:50:39,2024-08-13 22:54:00,681.3,-209.4,eovsa.spec.flare_id_20240813225000.fits
20240813233300,2024-08-13,23:33:00,M4.2,2024-08-13 23:30:28,2024-08-13 23:36:05,2024-08-13 23:46:22,-106.4,117.5,eovsa.spec.flare_id_20240813233300.fits
20240814172200,2024-08-14,17:22:00,M1.0,2024-08-14 17:14:58,2024-08-14 17:21:55,2024-08-14 17:24:49,33.9,123.4,eovsa.spec.flare_id_20240814172200.fits
20240814180000,2024-08-14,18:00:00,C8.6,2024-08-14 17:57:02,2024-08-14 18:01:21,2024-08-14 18:06:18,,,eovsa.spec.flare_id_20240814180000.fits
20240814180500,2024-08-14,18:05:00,C6.6,2024-08-14 18:03:33,2024-08-14 18:01:22,2024-08-14 18:06:12,,,eovsa.spec.flare_id_20240814180500.fits
20240815222300,2024-08-15,22:23:00,C3.4,2024-08-15 22:22:03,2024-08-15 22:23:29,2024-08-15 22:30:43,905.7,-214.8,eovsa.spec.flare_id_20240815222300.fits
20240816221400,2024-08-16,22:14:00,C9.0,2024-08-16 22:13:05,2024-08-16 22:14:32,2024-08-16 22:20:47,-800.7,-215.9,eovsa.spec.flare_id_20240816221400.fits
20240817013500,2024-08-17,01:35:00,C3.6,2024-08-17 01:35:43,2024-08-17 01:35:59,2024-08-17 01:43:01,,,eovsa.spec.flare_id_20240817013500.fits
20240818173400,2024-08-18,17:34:00,C4.6,2024-08-18 17:34:14,2024-08-18 17:34:33,2024-08-18 17:36:11,-537.0,-271.8,eovsa.spec.flare_id_20240818173400.fits
20240818230200,2024-08-18,23:02:00,C4.1,2024-08-18 23:01:26,2024-08-18 23:02:20,2024-08-18 23:05:24,-677.9,-328.1,eovsa.spec.flare_id_20240818230200.fits
20240819162800,2024-08-19,16:28:00,C7.1,2024-08-19 16:25:46,2024-08-19 16:27:45,2024-08-19 16:33:22,792.2,-313.3,eovsa.spec.flare_id_20240819162800.fits
20240819214800,2024-08-19,21:48:00,M3.7,2024-08-19 21:45:00,2024-08-19 21:48:18,2024-08-19 22:02:01,-809.4,-118.2,eovsa.spec.flare_id_20240819214800.fits
20240820170800,2024-08-20,17:08:00,C8.9,2024-08-20 17:00:58,2024-08-20 17:08:37,2024-08-20 17:08:46,,,eovsa.spec.flare_id_20240820170800.fits
20240821211400,2024-08-21,21:14:00,C3,2024-08-21 21:10:37,2024-08-21 21:13:49,2024-08-21 21:17:58,,,eovsa.spec.flare_id_20240821211400.fits
20240821220500,2024-08-21,22:05:00,M5.1,2024-08-21 22:01:20,2024-08-21 22:05:08,2024-08-21 22:18:29,-458.4,-166.2,eovsa.spec.flare_id_20240821220500.fits
20240822184800,2024-08-22,18:48:00,C3.9,2024-08-22 18:45:22,2024-08-22 18:48:10,2024-08-22 18:53:18,-228.6,-168.2,eovsa.spec.flare_id_20240822184800.fits
20240822212800,2024-08-22,21:28:00,C6.1,2024-08-22 21:28:13,2024-08-22 21:28:35,2024-08-22 21:28:58,-707.8,-253.8,eovsa.spec.flare_id_20240822212800.fits
20240823150700,2024-08-23,15:07:00,M1.7,2024-08-23 14:56:20,2024-08-23 15:07:32,2024-08-23 15:08:51,,,eovsa.spec.flare_id_20240823150700.fits
20240823193000,2024-08-23,19:30:00,M1.1,2024-08-23 19:28:00,2024-08-23 19:30:00,2024-08-23 19:32:00,-789.1,85.9,eovsa.spec.flare_id_20240823193000.fits
20240824001500,2024-08-24,00:15:00,M1.6,2024-08-24 00:05:34,2024-08-24 00:15:10,2024-08-24 00:26:08,,,eovsa.spec.flare_id_20240824001500.fits
20240824164700,2024-08-24,16:47:00,C4.6,2024-08-24 16:45:17,2024-08-24 16:46:52,2024-08-24 16:48:46,99.9,-221.8,eovsa.spec.flare_id_20240824164700.fits
20240824185300,2024-08-24,18:53:00,M1.0,2024-08-24 18:52:13,2024-08-24 18:55:08,2024-08-24 18:57:21,621.9,-260.6,eovsa.spec.flare_id_20240824185300.fits
20240824192200,2024-08-24,19:22:00,M1.4,2024-08-24 19:18:05,2024-08-24 19:27:41,2024-08-24 19:33:25,,,eovsa.spec.flare_id_20240824192200.fits
20240824225300,2024-08-24,22:53:00,M1.3,2024-08-24 22:52:05,2024-08-24 22:53:46,2024-08-24 22:56:45,661.4,-292.5,eovsa.spec.flare_id_20240824215300.fits
20240825163300,2024-08-25,16:33:00,C4.1,2024-08-25 16:32:44,2024-08-25 16:32:57,2024-08-25 16:34:36,-179.6,-292.4,eovsa.spec.flare_id_20240825163300.fits
20240825185900,2024-08-25,18:59:00,C3.1,2024-08-25 18:59:17,2024-08-25 18:59:30,2024-08-25 19:00:44,-145.8,-315.6,eovsa.spec.flare_id_20240825185900.fits
20240826193300,2024-08-26,19:33:00,C2.7,2024-08-26 19:32:51,2024-08-26 19:33:08,2024-08-26 19:35:20,74.0,-302.2,eovsa.spec.flare_id_20240826193300.fits
20240826202100,2024-08-26,20:21:00,C4.1,2024-08-26 20:21:30,2024-08-26 20:23:53,2024-08-26 20:25:57,68.6,-303.0,eovsa.spec.flare_id_20240826202100.fits
20240827010100,2024-08-27,01:01:00,C4.5,2024-08-27 01:00:21,2024-08-27 01:02:07,2024-08-27 01:02:51,,,eovsa.spec.flare_id_20240827010100.fits
20240827202200,2024-08-27,20:22:00,C3.3,2024-08-27 20:21:50,2024-08-27 20:22:19,2024-08-27 20:23:38,457.2,-506.6,eovsa.spec.flare_id_20240827202200.fits
20240828203600,2024-08-28,20:36:00,C7.0,2024-08-28 20:36:17,2024-08-28 20:36:42,2024-08-28 20:37:44,222.0,5.9,eovsa.spec.flare_id_20240828203600.fits
20240829191100,2024-08-29,19:11:00,C4.0,2024-08-29 19:10:27,2024-08-29 19:11:17,2024-08-29 19:14:41,-800.3,-249.4,eovsa.spec.flare_id_20240829191100.fits
20240831184600,2024-08-31,18:46:00,C6.5,2024-08-31 18:43:12,2024-08-31 18:46:17,2024-08-31 18:51:26,-1558.1,-166.7,eovsa.spec.flare_id_20240831184600.fits
20240831235500,2024-08-31,23:55:00,C7.4,2024-08-31 23:54:52,2024-08-31 23:55:28,2024-08-31 23:59:17,,,eovsa.spec.flare_id_20240831235500.fits
20240901224500,2024-09-01,22:45:00,M1.5,2024-09-01 22:41:39,2024-09-01 22:45:10,2024-09-01 22:47:08,380.9,-411.0,eovsa.spec.flare_id_20240901224500.fits
20240902172700,2024-09-02,17:27:00,C5.5,2024-09-02 17:27:09,2024-09-02 17:27:36,2024-09-02 17:38:36,-809.9,-359.5,eovsa.spec.flare_id_20240902172700.fits
20240902192700,2024-09-02,19:27:00,C9.0,2024-09-02 19:26:48,2024-09-02 19:30:08,2024-09-02 19:32:18,-839.0,-410.2,eovsa.spec.flare_id_20240902192700.fits
20240902205900,2024-09-02,20:59:00,M1.8,2024-09-02 20:57:58,2024-09-02 20:59:43,2024-09-02 21:08:25,-799.1,-369.9,eovsa.spec.flare_id_20240902205900.fits
20240903011200,2024-09-03,01:12:00,C7.8,2024-09-03 01:10:18,2024-09-03 01:11:40,2024-09-03 01:14:55,-748.4,-112.5,eovsa.spec.flare_id_20240903011200.fits
20240903155900,2024-09-03,15:59:00,M3.3,2024-09-03 15:57:38,2024-09-03 15:59:16,2024-09-03 16:04:57,-691.3,-369.0,eovsa.spec.flare_id_20240903155900.fits
20240903192300,2024-09-03,19:23:00,C5.9,2024-09-03 19:20:21,2024-09-03 19:23:20,2024-09-03 19:32:15,-728.4,-441.8,eovsa.spec.flare_id_20240903192300.fits
20240903223400,2024-09-03,22:34:00,C3.9,2024-09-03 22:33:38,2024-09-03 22:34:04,2024-09-03 22:39:44,159.3,-316.0,eovsa.spec.flare_id_20240903223400.fits
20240905205500,2024-09-05,20:55:00,C4.7,2024-09-05 20:55:02,2024-09-05 20:55:37,2024-09-05 20:58:08,45.5,17.8,eovsa.spec.flare_id_20240905205500.fits
20240906010700,2024-09-06,01:07:00,C5.3,2024-09-06 01:06:37,2024-09-06 01:07:06,2024-09-06 01:10:33,33.6,810.2,eovsa.spec.flare_id_20240906010700.fits
20240906191400,2024-09-06,19:14:00,C8.0,2024-09-06 19:13:43,2024-09-06 19:13:41,2024-09-06 19:16:45,,,eovsa.spec.flare_id_20240906191400.fits
20240906203000,2024-09-06,20:30:00,C6.1,2024-09-06 20:23:35,2024-09-06 20:25:03,2024-09-06 20:33:05,-333.6,-507.6,eovsa.spec.flare_id_20240906203000.fits
20240907160900,2024-09-07,16:09:00,C5.0,2024-09-07 16:04:06,2024-09-07 16:09:35,2024-09-07 16:15:39,794.5,-236.7,eovsa.spec.flare_id_20240907160900.fits
20240907171400,2024-09-07,17:14:00,C3.8,2024-09-07 17:12:20,2024-09-07 17:13:55,2024-09-07 17:16:02,233.2,-272.7,eovsa.spec.flare_id_20240907171400.fits
20240908151400,2024-09-08,15:14:00,M1.6,2024-09-08 15:13:33,2024-09-08 15:26:03,2024-09-08 15:32:03,,,eovsa.spec.flare_id_20240908151400.fits
20240909001000,2024-09-09,00:10:00,C3.6,2024-09-09 00:08:48,2024-09-09 00:09:57,2024-09-09 00:12:35,533.4,-343.7,eovsa.spec.flare_id_20240909001000.fits
20240909170000,2024-09-09,17:00:00,M3.4,2024-09-09 16:50:18,2024-09-09 17:11:32,2024-09-09 17:24:38,-258.4,128.2,eovsa.spec.flare_id_20240909170000.fits
20240909235600,2024-09-09,23:56:00,M1.2,2024-09-09 23:22:14,2024-09-09 23:56:20,2024-09-10 00:13:01,,,eovsa.spec.flare_id_20240909235600.fits
20240910175700,2024-09-10,17:57:00,C3.9,2024-09-10 17:55:34,2024-09-10 17:57:24,2024-09-10 18:00:04,202.6,-84.6,eovsa.spec.flare_id_20240910175700.fits
20240910234900,2024-09-10,23:49:00,M1.0,2024-09-10 23:42:58,2024-09-10 23:49:45,2024-09-10 23:57:32,23.3,115.6,eovsa.spec.flare_id_20240910234900.fits
20240911151400,2024-09-11,15:14:00,M1.4,2024-09-11 15:10:08,2024-09-11 15:14:26,2024-09-11 15:27:57,920.3,-264.6,eovsa.spec.flare_id_20240911151400.fits
20240911174800,2024-09-11,17:48:00,M2.0,2024-09-11 17:44:42,2024-09-11 17:48:29,2024-09-11 17:58:37,189.6,136.0,eovsa.spec.flare_id_20240911174800.fits
20240911235800,2024-09-11,23:58:00,M5.0,2024-09-11 23:55:42,2024-09-11 23:57:53,2024-09-12 00:09:15,,,eovsa.spec.flare_id_20240911235800.fits
20240912144200,2024-09-12,14:42:00,M6.9,2024-09-12 14:40:33,2024-09-12 14:41:44,2024-09-12 14:43:36,,,eovsa.spec.flare_id_20240912144200.fits
20240912150200,2024-09-12,15:02:00,M1.6,2024-09-12 15:00:31,2024-09-12 15:02:48,2024-09-12 15:05:01,,,eovsa.spec.flare_id_20240912150200.fits
20240913175600,2024-09-13,17:56:00,M1.4,2024-09-13 17:50:49,2024-09-13 17:56:01,2024-09-13 18:09:42,,,eovsa.spec.flare_id_20240913175600.fits
20240913202600,2024-09-13,20:26:00,C8.0,2024-09-13 20:17:18,2024-09-13 20:26:49,2024-09-13 20:30:37,,,eovsa.spec.flare_id_20240913202600.fits
20240913204800,2024-09-13,20:48:00,M1.1,2024-09-13 20:42:48,2024-09-13 20:46:09,2024-09-13 20:52:41,,,eovsa.spec.flare_id_20240913204800.fits
20240914152300,2024-09-14,15:23:00,X4.5,2024-09-14 15:16:20,2024-09-14 15:22:14,2024-09-14 15:42:24,,,eovsa.spec.flare_id_20240914152000.fits
20240915152700,2024-09-15,15:27:00,C4.7,2024-09-15 15:25:00,2024-09-15 15:27:00,2024-09-15 15:29:00,,,eovsa.spec.flare_id_20240915152700.fits
20240915214100,2024-09-15,21:41:00,C3.9,2024-09-15 21:40:39,2024-09-15 21:41:20,2024-09-15 21:45:46,,,eovsa.spec.flare_id_20240915214100.fits
20240917190600,2024-09-17,19:06:00,C3.2,2024-09-17 19:03:04,2024-09-17 19:06:02,2024-09-17 19:07:46,,,eovsa.spec.flare_id_20240917190600.fits
